product_id,title,universe,image_url,bullet_points,min_rank_search,avg_rank_search,min_rank_category,avg_rank_category,retailer_category_node,retailer_brand_name,description_filled,source_product_id
B07ZZZA11BB,"Electrolyte Fizz Tabs - Orange Zest, 15 Count Pack",beverages,[],"[""Supports optimal hydration and muscle function"", ""Contains a blend of key electrolytes including sodium, potassium, and magnesium"", ""Naturally flavored with Orange Zest"", ""Gluten-free and vegan-friendly"", ""Quick-dissolving tablets for fast absorption""]",49.0,52.0,7.0,9.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,VitaFizz,VitaFizz Electrolyte Fizz Tabs in Orange Zest flavor provide a delicious way to stay hydrated. These quick-dissolving tablets are packed with essential electrolytes to support your active lifestyle.,B01BTDN7T2
B09XYZ789AB,"HydraFuel Electrolyte Capsules | 180 Count | Advanced Mineral Blend for Optimal Hydration & Performance | Vegan, Gluten-Free",beverages,[],"[""ADVANCED HYDRATION SUPPORT: Packed with a scientifically balanced mix of sodium, potassium, magnesium, and calcium to replenish vital electrolytes lost through sweat."", ""VEGAN & GLUTEN-FREE: Formulated with plant-based ingredients, suitable for vegans and those with gluten sensitivities."", ""MAXIMUM ABSORPTION: Easy-to-swallow capsules designed for rapid absorption, helping you stay energized and hydrated during intense workouts or busy days."", ""PURITY GUARANTEED: Manufactured in a GMP-certified facility, free from artificial fillers and common allergens."", ""PERFORMANCE BOOSTER: Supports muscle function, nerve signaling, and fluid balance for improved athletic performance and recovery.""]",65.0,62.0,3.0,4.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydraFuel,"HydraFuel Electrolyte Capsules offer a potent blend of essential minerals in an easy-to-absorb format. This vegan, gluten-free formula is perfect for athletes and active individuals seeking to optimize hydration and performance.",B0BGT67LM7
B08LMN456PQ,Peak Performance Electrolyte Chews | 90 Chews | Natural Fruit Flavors | Fast-Acting Hydration for Athletes & Everyday Wellness,beverages,[],"[""FAST-ACTING HYDRATION: Delicious fruit-flavored chews deliver a quick and effective electrolyte replenishment for sustained energy."", ""NATURAL INGREDIENTS: Made with real fruit extracts and natural sweeteners, free from artificial colors, flavors, and preservatives."", ""BALANCED ELECTROLYTE PROFILE: Contains a synergistic blend of sodium, potassium, and magnesium to support fluid balance and muscle function."", ""GREAT TASTE & CONVENIENCE: Enjoyable to chew, making hydration simple and convenient whether you're on the go or post-workout."", ""ALLERGEN-FREE FORMULA: Free from dairy, soy, nuts, and gluten, catering to a wide range of dietary needs.""]",55.0,57.0,2.0,3.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Peak Performance,Peak Performance Electrolyte Chews provide a delicious and convenient way to replenish electrolytes with natural fruit flavors. Ideal for athletes and anyone seeking effective hydration support with a focus on taste and natural ingredients.,B0BGT67LM7
B0C1D2E3F4G,"HydrateMax Powder Sticks, Citrus Burst, 40 Count",breakfast cereal,[],"[""Includes 40 single-serving powder sticks in refreshing Citrus Burst flavor, each designed to make 16.9 oz of electrolyte drink."", ""Convenient powder format that dissolves quickly in water, perfect for on-the-go rehydration."", ""Advanced electrolyte blend to replenish essential minerals lost during intense physical activity or heat exposure."", ""Formulated with a balanced mix of Sodium, Potassium, Magnesium, and Calcium."", ""Contains no artificial colors or preservatives."", ""Lower sugar content compared to traditional sports drinks, with only 8g of natural sugars per serving.""]",25.0,28.0,35.0,36.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydrateMax,HydrateMax Powder Sticks provide rapid replenishment of fluids and electrolytes with a delicious citrus flavor. Convenient and effective for active lifestyles.,B0BPN2PGWD
B0E5F6G7H8I,"QuickFuel Electrolyte Powder Packets, Berry Blast, 30 Count",breakfast cereal,[],"[""Pack of 30 individual powder packets in a delicious Berry Blast flavor, each creating a 16.9 oz revitalizing drink."", ""Easily portable powder sticks for quick mixing and hydration whenever you need it."", ""Scientifically crafted to restore vital electrolytes and support rapid fluid absorption."", ""Features a comprehensive 5-electrolyte profile: Sodium, Potassium, Chloride, Magnesium, and Calcium."", ""Made with natural flavors and no artificial sweeteners."", ""Lower in sugar, offering 9g of total sugars per 16.9 fl oz serving, making it a healthier choice.""]",22.0,23.0,30.0,31.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,QuickFuel,QuickFuel Electrolyte Powder Packets deliver fast rehydration with a great berry taste. Replenish your body's essential electrolytes effectively.,B0BPN2PGWD
B08L9X2Y3Z,"Nuun Sport Hydration Tablets, Electrolyte Drink Mix, Lemon-Lime, 4 Tubes (40 Count)",beverages,[],"[""Replenishes electrolytes lost in sweat with a balanced mix of sodium, potassium, magnesium, and calcium."", ""Each tube contains 10 effervescent tablets, making 10 servings (16oz per serving)."", ""Light and refreshing taste, perfect for staying hydrated before, during, and after workouts."", ""Low calorie (10 calories per tablet) and sugar-free formula."", ""Vegan, Gluten-Free, and Keto-friendly.""]",62.0,65.0,5.0,15.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Nuun,"Nuun Sport is a refreshing electrolyte drink that replenishes your body with essential minerals lost through sweat. Its effervescent tablets dissolve quickly in water, providing optimal hydration for athletes and active individuals.",B0756QVFM5
B09P7R5S6T,"Liquid I.V. Hydration Multiplier Electrolyte Powder, Passion Fruit, 14 Stick Packs",beverages,[],"[""Clinically proven to provide 2-3x faster hydration than water alone."", ""Contains a specific ratio of electrolytes and glucose to enhance hydration."", ""Each single-serving stick pack mixes with 16 ounces of water."", ""Features a delicious Passion Fruit flavor with no artificial sweeteners."", ""Non-GMO, gluten-free, dairy-free, and soy-free formula.""]",48.0,50.0,2.0,10.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Liquid I.V.,"Liquid I.V. Hydration Multiplier is a revolutionary electrolyte powder designed for rapid hydration. Its advanced formula helps your body absorb water more efficiently, perfect for rehydrating after intense physical activity or during travel.",B0756QVFM5
B0CXYZ789ABC,HydrateMax Performance Electrolyte Powder | Zero Sugar Hydration Drink | 600mg Sodium & Essential Minerals | Natural Fruit Punch Flavor | 60 Servings,beverages,[],"[""ENHANCED HYDRATION FORMULA: Replenishes vital electrolytes including sodium, potassium, magnesium, and calcium to support peak physical performance and combat dehydration."", ""ZERO SUGAR, GREAT TASTE: Enjoy a refreshing Fruit Punch flavor with no added sugars or artificial sweeteners. Naturally flavored and colored for guilt-free hydration."", ""OPTIMAL SODIUM CONTENT: Features 600mg of sodium per serving for superior fluid retention and electrolyte balance, crucial for endurance athletes and active individuals."", ""THIRD-PARTY TESTED FOR PURITY: Guaranteed free from banned substances, ensuring safety and confidence for competitive athletes."", ""COMPACT & PORTABLE: Convenient powder form perfect for mixing on-the-go, at the gym, or during outdoor activities. 60 servings per container.""]",35.0,55.0,255.0,270.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydrateMax Nutrition,HydrateMax Performance Electrolyte Powder provides a superior blend of essential minerals and sodium to keep you optimally hydrated during intense workouts or daily activities. This zero-sugar formula is naturally flavored and third-party tested for your peace of mind.,B0BPDX6VZV
B0D123456789,Endurance Fuel Electrolyte Mix | Clean Hydration Powder | 450mg Sodium & Trace Minerals | Naturally Flavored Lemon-Lime | 40 Servings,beverages,[],"[""CLEAN ELECTROLYTE BLEND: Formulated with sodium, potassium, and magnesium to support muscle function and fluid balance for sustained energy."", ""NATURALLY FLAVORED & SWEETENED: Delicious Lemon-Lime taste derived from natural sources, with no artificial ingredients. Low calorie and sugar-free."", ""BALANCED SODIUM FOR RECOVERY: Contains 450mg of sodium per serving to aid in rapid rehydration and post-exercise recovery."", ""VEGAN & GLUTEN-FREE: Suitable for a wide range of dietary needs, made with plant-based ingredients and free from gluten."", ""TRUSTED QUALITY: Manufactured in a GMP-certified facility and rigorously tested for quality and purity.""]",45.0,65.0,260.0,280.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Endurance Fuel Labs,Endurance Fuel Electrolyte Mix offers a clean and effective way to maintain hydration and support your active lifestyle. This naturally flavored powder provides essential electrolytes to help you perform at your best.,B0BPDX6VZV
B09VS269TY,"HydrateSpark Electrolyte Powder Mix - Tropical Burst Variety - Single Serve Hydration Sticks - Mango, Guava, Papaya, Coconut Lime - Natural Ingredients, Low Sugar - 20 Pack",beverages,[],"[""RAPID REHYDRATION SOLUTION: Advanced electrolyte blend designed for swift absorption, replenishing fluids and minerals lost during intense activity or heat exposure."", ""OPTIMAL ELECTROLYTE BALANCE: Contains a balanced ratio of sodium, potassium, magnesium, and chloride with half the sugar of traditional sports drinks for effective, sustained energy."", ""CLEAN & NATURAL FORMULA: Made with non-GMO ingredients, gluten-free, vegan-friendly, and free from artificial sweeteners and colors. Includes Vitamin C for immune support."", ""PORTABLE & CONVENIENT: 20 individually wrapped powder sticks, perfect for your gym bag, backpack, or travel. Simply mix with water for instant refreshment."", ""DELICIOUS TROPICAL FLAVORS: Enjoy a refreshing taste experience with our tropical selection, including Mango, Guava, Papaya, and Coconut Lime."", ""ENHANCED PERFORMANCE: Supports muscle function and prevents cramping, making it ideal for athletes, hikers, and anyone seeking to optimize hydration.""]",25.0,24.0,5.0,6.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydrateSpark,"HydrateSpark Electrolyte Powder Mix offers a tropical burst of flavor and essential hydration. This variety pack provides rapid rehydration with a clean, natural formula.",B09VS269TJ
B09VS269TZ,"AquaCharge Electrolyte Powder - Exotic Fruit Fusion - Hydration Drink Mix for Athletes & Everyday Wellness - Peach, Lychee, Dragon Fruit, Starfruit - 18 Sticks",beverages,[],"[""SUPERIOR HYDRATION FUEL: Scientifically formulated to deliver electrolytes quickly, helping you recover faster and perform better than with plain water."", ""BALANCED ELECTROLYTES, REDUCED SUGAR: Features essential minerals with a focus on lower sugar content compared to many sports drinks, promoting healthy hydration."", ""PLANT-BASED & ALLERGY-FRIENDLY: Vegan, gluten-free, soy-free, and dairy-free. Utilizes natural fruit extracts and plant-derived colors for a wholesome drink."", ""EASY ON-THE-GO HYDRATION: 18 single-serving packets are designed for ultimate portability, ideal for workouts, travel, or busy days."", ""EXOTIC FRUIT FLAVOR PROFILE: A unique blend of Peach, Lychee, Dragon Fruit, and Starfruit for a deliciously refreshing and invigorating taste."", ""SUPPORTS OVERALL WELLNESS: Contains vital nutrients to aid in fluid balance, energy levels, and post-exercise recovery.""]",30.0,28.0,6.0,7.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,AquaCharge,AquaCharge Electrolyte Powder provides a unique exotic fruit fusion for effective hydration and recovery. This portable mix is perfect for athletes and daily wellness.,B09VS269TJ
B0CX9Y8Z7W,HydrationMax Electrolyte Powder Mix - Citrus Burst Flavor - 60 Single-Serve Packets,snacks & sweets,[],"[""60 single-serve packets of HydrationMax Citrus Burst electrolyte powder, each packet mixes with 16.9 oz of water."", ""Designed for fast replenishment of essential electrolytes lost during intense physical activity."", ""Contains a balanced blend of 6 key electrolytes: Sodium, Potassium, Chloride, Magnesium, Calcium, and Phosphate."", ""Formulated with natural fruit flavors and no artificial colors."", ""Lower in sugar compared to leading sports drinks, with only 8g of sugar per serving."", ""Convenient powder format for on-the-go hydration.""]",28.0,31.0,38.0,39.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydrationMax,HydrationMax Electrolyte Powder Mix provides rapid rehydration with a refreshing Citrus Burst flavor.  Its specialized blend of electrolytes helps replenish what you lose in sweat.,B0BPN2PGWD
